Obs,ring,DOY,CO2,block,true_ten,true_twenty,true_thirty,true_forty,true_fifty,true_sixty,true_seventy,start_ten,start_twenty,start_thirty,start_forty,start_fifty,start_sixty,start_seventy
173,25,242,amb,3,18.578,24.201,32.3923,34.5433,37.8977,37.8737,37.7675,40.3473,41.4854,41.0183,42.3874,43.4077,42.6499,43.2747
174,29,242,ele,3,22.0576,24.5711,29.1028,30.5242,33.496,36.8481,40.3865,42.8665,43.8813,42.4084,43.7159,44.9893,44.5627,44.3772
175,25,246,amb,3,29.5908,32.9702,37.8347,39.24,41.3404,41.0968,40.7231,40.3473,41.4854,41.0183,42.3874,43.4077,42.6499,43.2747
176,29,246,ele,3,38.7383,39.6196,38.0771,36.8595,37.5657,39.4717,41.0952,42.8665,43.8813,42.4084,43.7159,44.9893,44.5627,44.3772
177,25,251,amb,3,23.4744,31.0834,37.7169,39.6235,41.8491,41.2041,40.8013,40.3473,41.4854,41.0183,42.3874,43.4077,42.6499,43.2747
178,29,251,ele,3,32.2158,37.3594,37.8588,37.192,37.6708,39.4128,41.0436,42.8665,43.8813,42.4084,43.7159,44.9893,44.5627,44.3772
179,25,253,amb,3,23.2562,31.4507,37.94,40.1261,41.3795,40.7221,40.3705,40.3473,41.4854,41.0183,42.3874,43.4077,42.6499,43.2747
180,29,253,ele,3,28.5656,36.0732,37.4205,37.1728,37.3623,39.1623,40.839,42.8665,43.8813,42.4084,43.7159,44.9893,44.5627,44.3772
181,32,167,amb,4,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
182,28,167,ele,4,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
183,32,169,amb,4,36.7021,43.4609,41.3898,42.0452,41.5887,42.6229,42.8761,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
184,28,169,ele,4,38.7987,44.3648,41.9221,42.9471,42.5621,42.7736,43.0537,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
185,32,175,amb,4,40.6888,43.5209,41.2881,42.0128,41.514,42.7179,42.8964,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
186,28,175,ele,4,42.4352,44.5976,41.7344,42.959,42.5574,42.7651,42.9504,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
187,32,180,amb,4,24.6009,40.286,41.4225,42.0874,41.6885,42.8341,43.1204,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
188,28,180,ele,4,23.8903,38.0924,41.728,43.0701,42.6744,42.7766,42.8763,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
189,32,182,amb,4,21.7481,37.1489,41.2591,42.0995,41.781,42.7077,43.0345,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
190,28,182,ele,4,21.9462,35.0557,41.3009,42.891,42.6241,42.7428,42.8422,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
191,32,187,amb,4,18.0902,28.1054,38.9165,42.3938,42.0756,43.1306,43.3342,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
192,28,187,ele,4,20.1507,29.0999,38.0487,43.2505,42.9175,43.113,43.2556,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
193,32,190,amb,4,17.9231,25.0012,35.1172,41.1545,41.7465,43.1479,43.0843,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
194,28,190,ele,4,19.5528,24.8313,34.0142,41.2999,42.5902,43.0477,43.0706,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
195,32,193,amb,4,17.2759,23.5089,31.9297,38.7629,41.0359,42.7818,42.9409,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
196,28,193,ele,4,18.5571,23.4331,30.8408,37.8118,40.8989,42.8243,42.9114,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
197,32,195,amb,4,17.3566,23.4306,30.9934,36.6521,40.4577,42.7409,43.0338,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
198,28,195,ele,4,18.0044,22.5859,29.1354,35.7483,39.2857,42.404,42.9226,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
199,32,197,amb,4,22.8559,29.8116,36.4131,39.4262,40.7436,42.4885,42.7884,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
200,28,197,ele,4,23.1923,27.436,33.1613,36.8294,38.5232,41.9113,42.7275,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
201,32,200,amb,4,20.1123,26.9097,33.686,37.3257,39.5743,41.9511,42.861,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
202,28,200,ele,4,20.1857,25.162,29.6687,34.47,36.4955,40.5672,42.5335,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
203,32,202,amb,4,33.4284,38.9126,40.2784,41.405,41.0906,42.2495,42.667,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
204,28,202,ele,4,35.1873,39.6774,40.0305,42.0214,41.2718,42.1032,42.7174,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
205,32,204,amb,4,32.985,38.5977,40.1952,41.3752,40.9648,42.2513,42.6577,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
206,28,204,ele,4,34.372,39.67,39.5725,41.8709,41.0373,42.0046,42.6777,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
207,32,207,amb,4,31.3493,38.1127,39.5148,40.618,40.3692,41.9784,42.5055,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
208,28,207,ele,4,32.7216,39.7651,38.984,40.6475,39.6754,41.2975,42.5137,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
209,32,210,amb,4,27.6453,35.9142,39.036,40.558,40.2252,41.9506,42.5568,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
210,28,210,ele,4,27.6047,37.3311,38.3757,40.1837,39.2124,41.0401,42.3812,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
211,32,214,amb,4,20.8878,29.9056,35.6369,38.1851,38.9786,41.4722,42.1155,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
212,28,214,ele,4,20.9929,29.8802,34.4069,37.5647,37.1735,39.3957,41.8624,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
213,32,216,amb,4,19.3456,27.1639,33.413,36.1957,37.7972,40.8572,41.9554,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
214,28,216,ele,4,20.0157,27.2732,32.3528,35.8151,35.6055,38.1026,41.4628,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
215,32,218,amb,4,18.6018,24.9026,31.3599,34.0435,36.1991,39.5936,41.5768,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
216,28,218,ele,4,18.5035,23.9996,29.6922,33.6981,34.0332,36.5089,40.1869,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
217,32,221,amb,4,17.3041,22.3301,28.7117,31.7586,34.0217,37.3248,41.0919,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
218,28,221,ele,4,17.4479,21.6278,27.0758,31.3348,31.8806,34.0013,37.9295,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
219,32,223,amb,4,17.3055,22.1524,28.3357,31.1765,33.6097,37.4626,40.7678,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
220,28,223,ele,4,17.2701,20.7556,26.0551,30.118,30.7809,33.0065,36.9906,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
221,32,228,amb,4,18.6036,22.4013,27.4786,29.8118,32.2299,35.8467,39.8123,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
222,28,228,ele,4,18.2466,20.6125,24.4491,28.049,29.2959,31.5034,35.5604,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
223,32,230,amb,4,17.7497,22.1228,26.961,29.5982,31.9449,35.6871,39.4576,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
224,28,230,ele,4,17.4986,19.9845,24.2704,27.6349,28.6674,30.7988,34.9815,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
225,32,232,amb,4,17.0521,21.1321,26.6397,29.4044,31.9403,34.7553,39.2763,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
226,28,232,ele,4,16.9435,19.5545,23.9426,27.3824,28.611,30.5894,34.8175,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
227,32,234,amb,4,24.6202,27.9021,33.7453,34.4828,35.0664,36.8497,39.8034,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
228,28,234,ele,4,23.7862,26.0156,29.3076,30.8406,30.3612,31.1407,34.947,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
229,32,236,amb,4,20.7264,26.6749,32.6511,34.2478,34.7446,36.4719,39.4751,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
230,28,236,ele,4,20.4954,25.0913,28.5734,30.7663,30.3734,31.4041,34.8507,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
231,32,238,amb,4,19.0176,25.0952,31.3155,33.0755,34.3317,36.4147,39.2863,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
232,28,238,ele,4,18.6788,23.5797,27.257,29.8149,29.7756,30.8965,34.5134,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
233,32,242,amb,4,16.9973,22.5655,29.4882,31.7435,33.2979,35.3637,38.9458,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
234,28,242,ele,4,17.0242,21.036,25.8387,28.7112,28.7918,29.7213,33.6506,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
235,32,246,amb,4,31.0155,34.7711,38.4419,38.6316,37.0271,38.5205,40.1275,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
236,28,246,ele,4,29.9285,33.1861,34.7547,34.9382,33.1347,32.5392,35.1865,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
237,32,251,amb,4,23.4299,32.2087,37.7931,38.8223,37.0166,37.524,39.4362,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
238,28,251,ele,4,23.4826,31.9712,34.907,35.8477,33.6251,32.9239,35.4923,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
239,32,253,amb,4,20.5851,30.8379,37.7616,38.7801,37.1746,37.1157,39.2089,40.8985,43.0219,40.7827,41.8537,40.5594,42.0017,42.6298
240,28,253,ele,4,21.8542,31.3605,34.5065,35.6245,33.536,32.8971,35.247,43.7928,44.4361,41.9032,43.1263,42.6674,42.7047,42.8249
