"year","doy","hour","zen","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2005,54,17,49.999,1050.042,295.53,404.66,114.01,3.33,0.5831,2.45,0,9.89960860658072
2005,54,18,53.0945,908.5,287.335,393.825,112.46,3.23,0.5888,2.29,0,9.89960843298707
2005,54,19,59.33,660.1,253.96,349.28,103.345,2.93,0.6056,2.44,0,9.89960844560767
2005,54,20,67.8125,445.28,111.825,148.66,42.11,2.28,0.705,1.95,0,9.89960833105153
2005,54,21,77.731,149.592,51.62,66.68,19.365,0.69,0.8425,1.87,0,9.89960833967494
2005,54,22,88.4385,14.858,6.945,7.16,2.725,-0.85,0.8481,2.46,0,9.89927099335536
2005,54,23,99.956,0,0.02,0,0,-1.17,0.8644,2.56,0.01,9.92212387366252
2005,55,0,111.4,0,0,0,0,-1.33,0.8769,2.49,0.02,9.92313792761151
2005,55,1,122.63,0,0,0,0,-1.42,0.8869,2.38,0.03,9.92322167881449
2005,55,2,133.1465,0,0,0,0,-1.51,0.8944,2.29,0.03,9.92332762237712
2005,55,3,142.082,0,0,0,0,-1.49,0.9025,2.18,0.03,9.92346546127942
2005,55,4,147.9055,0,0,0,0,-1.54,0.9131,2.1,0.02,9.92362799880627
2005,55,5,148.79,0,0,0,0,-1.69,0.925,2.01,0.01,9.9238036671518
2005,55,6,144.365,0,0,0,0,-1.77,0.9356,1.85,0.01,9.92398179816181
2005,55,7,136.214,0,0,0,0,-1.9,0.9431,1.72,0.01,9.92414857840216
2005,55,8,126.0735,0,0,0,0,-1.96,0.9438,1.69,0,9.9242919495756
2005,55,9,114.991,0,0,0,0,-2.14,0.9425,1.79,0.01,9.92439973661587
2005,55,10,103.557,0,0,0,0,-2.1,0.935,1.76,0,9.92446507330751
2005,55,11,91.9775,5.382,1.95,1.23,0.76,-2.07,0.9325,1.92,0,9.92452195268284
2005,55,12,80.977,154.192,41.395,52.945,16.065,-0.93,0.8412,2.75,0,9.97654729768307
2005,55,13,70.7065,451.26,171.095,232.715,73.995,0.79,0.7,3.29,0,9.97561661653893
2005,55,14,61.6325,759.782,285.095,394.185,119.28,1.87,0.6412,3.56,0,9.97557676406517
2005,55,15,54.52,902.29,364.225,509.5,148.785,2.56,0.6275,3.31,0,9.97557605871661
2005,55,16,50.265,842.352,342.925,473.9,133.94,3.14,0.6212,3.3,0,9.9755761197181
2005,55,17,49.6345,599.518,269.46,370.035,104.565,3.3,0.625,3.49,0,9.97557634725864
2005,55,18,52.759,526.608,169.03,225.175,62.545,3.23,0.6412,3.78,0.01,9.975576181219
2005,55,19,59.0325,442.98,155.6,208.15,58.955,3.18,0.6619,3.91,0.01,9.97557617149663
2005,55,20,67.55,278.99,81.985,107.65,30.03,2.96,0.695,3.5,0.01,9.97557607610221
2005,55,21,77.498,107.41,33.115,41.295,11.785,1.62,0.8388,1.84,0,9.97557608512463
2005,55,22,88.235,14.582,3.59,2.665,1.02,0.14,0.7944,1.55,0,9.9639192864706
2005,55,23,99.7495,0,0,0,0,0.12,0.7912,1.29,0,9.97508112587783
2005,56,0,111.1945,0,0,0,0,0.19,0.8075,1.13,0,9.97556786320734
2005,56,1,122.41,0,0,0,0,0,0.8138,1.04,0,9.97564387229886
2005,56,2,132.897,0,0,0,0,-0.2,0.8381,1.19,0,9.97575119983854
2005,56,3,141.785,0,0,0,0,-1.01,0.8925,1.75,0,9.97588967954381
2005,56,4,147.5585,0,0,0,0,-1.48,0.9356,2.28,0,9.97605199412252
2005,56,5,148.4195,0,0,0,0,-1.55,0.9519,2.59,0,9.97622948659106
2005,56,6,144.0185,0,0,0,0,-1.27,0.9494,3.01,0,9.97640876062418
2005,56,7,135.903,0,0,0,0,-0.88,0.9412,3.95,0,9.97657359014249
2005,56,8,125.789,0,0,0,0,-1.01,0.9594,4.19,0,9.97671498825523
2005,56,9,114.724,0,0,0,0,-1.49,0.9931,3.76,0,9.97682301043123
2005,56,10,103.2925,0,0,0,0,-1.76,1,3.6,0,9.97689013427452
2005,56,11,91.7225,5.52,3.395,2.815,1.29,-1.37,0.9856,4.21,0,9.97701175972275
2005,56,12,80.6985,117.76,51.29,65.08,21.47,-0.05,0.9338,4.98,0,10.0323339854232
2005,56,13,70.403,363.4,85.435,114.015,33.315,2.26,0.8619,5.32,0,10.0315678478616
2005,56,14,61.304,652.28,269.08,381.775,115.47,4.51,0.7588,6.15,0,10.0315385275328
2005,56,15,54.1625,778.642,394.945,562.71,162.77,5.8,0.7094,6.18,0,10.0315380382815
2005,56,16,49.894,1280.64,461.59,666.425,189.375,7.04,0.6706,6.15,0,10.0315381438416
2005,56,17,49.269,1340.9,486.44,707.58,201.435,8.03,0.6438,6.26,0,10.0315385658954
2005,56,18,52.4215,1183.948,442.705,644.275,187.425,8.65,0.6338,6.48,0,10.0315380643645
2005,56,19,58.734,977.5,359.98,522.33,160.075,8.83,0.6325,6.56,0,10.0315381530522
2005,56,20,67.288,615.342,254.965,363.425,122.02,8.59,0.6488,5.97,0,10.0315384427858
2005,56,21,77.265,273.7,105.325,143.515,51.22,6.92,0.7769,3.53,0,10.0315380701486
2005,56,22,87.9945,24.84,18.73,21.685,8.42,4.34,0.8475,3.09,0,10.0315381412362
2005,56,23,99.5455,0,0.03,0,0,3.83,0.8419,2.98,0,10.0836848611285
2005,57,0,110.987,0,0,0,0,3.69,0.85,2.72,0,10.0914899029351
2005,57,1,122.186,0,0,0,0,3.12,0.8819,2.18,0,10.0916937262856
2005,57,2,132.646,0,0,0,0,2.08,0.925,1.86,0,10.0918018277537
2005,57,3,141.4875,0,0,0,0,1.05,0.9625,2.52,0,10.0919402207878
2005,57,4,147.2075,0,0,0,0,-0.1,1,3.53,0,10.0921020262972
2005,57,5,148.0465,0,0,0,0.105,-0.81,1,4.06,0,10.0922769089925
2005,57,6,143.666,0,0,0,0.1,-1.33,1,4.53,0,10.0924516461813
2005,57,7,135.5875,0,0,0,0.03,-1.73,1,5.15,0,10.0926127790364
2005,57,8,125.501,0,0,0,0,-1.96,1,5.37,0,10.0927508542909
2005,57,9,114.4515,0,0,0,0.005,-2.21,1,5.29,0,10.0928554638216
2005,57,10,103.0235,0,0,0,0.005,-2.42,1,5.18,0,10.0929209850693
2005,57,11,91.424,9.568,5.995,5.235,2.485,-2.34,0.98,5.26,0,10.0936751988157
2005,57,12,80.415,233.542,82.225,108.51,41.035,-0.98,0.9138,5.69,0,10.1543056487496
2005,57,13,70.0965,613.18,216.32,299.045,96.735,1.29,0.7944,6.18,0,10.1537432357566
2005,57,14,60.971,963.792,337.795,482.485,146.955,3.24,0.7094,5.93,0,10.1537235944439
2005,57,15,53.8045,1155.842,432.57,628.185,184.25,4.75,0.6638,5.4,0,10.1537232706346
2005,57,16,49.518,1285.24,487.71,709.51,202.265,5.86,0.6381,5.08,0,10.1537233374696
2005,57,17,48.9005,1247.842,497.54,722.995,205.165,6.53,0.6231,4.88,0,10.1537235919487
2005,57,18,52.082,1223.83,437.475,634.87,184.22,6.83,0.6138,4.83,0,10.1537233617152
2005,57,19,58.4345,962.32,335.915,479.785,145.53,6.65,0.615,5.02,0,10.1537236078104
2005,57,20,67.026,628.958,246.825,349.08,114.825,5.95,0.6312,5.34,0,10.1537233430482
2005,57,21,77.033,288.19,96.295,129.13,44.485,4.48,0.7112,4.83,0,10.153723474958
2005,57,22,87.793,25.852,13.69,15.225,5.7,1.36,0.8512,3.93,0,10.1536779929693
2005,57,23,99.338,0,0.025,0,0,0.25,0.8638,4.59,0,10.1779138245232
2005,58,0,110.7785,0,0,0,0.01,-0.23,0.8625,5.1,0,10.1816597411659
2005,58,1,121.9655,0,0,0,0,-0.78,0.87,5.26,0,10.1817937931109
2005,58,2,132.393,0,0,0,0,-1.45,0.8831,5.34,0,10.1819017887402
2005,58,3,141.1885,0,0,0,0,-1.88,0.8906,5.36,0,10.1820419039891
2005,58,4,146.8545,0,0,0,0,-2.15,0.8962,5.29,0,10.1822034259533
2005,58,5,147.6705,0,0,0,0,-2.58,0.91,5.09,0,10.1823783335397
2005,58,6,143.311,0,0,0,0,-2.84,0.9106,5.53,0,10.182555848439
2005,58,7,135.2675,0,0,0,0.045,-2.95,0.9062,5.77,0,10.1827215892655
2005,58,8,125.208,0,0,0,0.005,-2.89,0.9012,5.85,0,10.1828609540839
2005,58,9,114.174,0,0,0,0.02,-2.92,0.91,5.42,0,10.182966884971
2005,58,10,102.752,0,0,0,0.03,-2.92,0.92,4.98,0,10.1830319918403
2005,58,11,91.1625,11.408,5.6,5.12,2.055,-2.74,0.9212,4.82,0,10.1835364034664
2005,58,12,80.1295,161.23,56.755,73.82,23.285,-1.73,0.8725,5.21,0,10.2357708885408
2005,58,13,69.788,416.852,129.41,174.815,51.985,-0.17,0.8112,5.56,0,10.2350321780964
2005,58,14,60.6365,658.168,246.555,337.645,100.965,1.06,0.8075,4.63,0.01,10.2350078029894
2005,58,15,53.4425,664.148,195.475,259.845,73.265,1.97,0.8162,3.87,0.01,10.2350073900037
2005,58,16,49.141,637.1,191.345,251.67,69.28,2.62,0.8294,3.38,0.02,10.2350074449815
2005,58,17,48.5315,571.32,170.225,222.275,61.03,3.06,0.8438,3.16,0.04,10.2350076468789
2005,58,18,51.7435,461.518,120.83,155.205,41.685,3.29,0.8606,2.97,0.05,10.2350075532768
2005,58,19,58.136,289.8,105.52,135.205,36.695,3.33,0.8806,2.61,0.04,10.2350074207778
2005,58,20,66.7625,188.232,100.05,129.035,35.9,3.2,0.9112,2.2,0.02,10.2350074717562
2005,58,21,76.802,113.85,62.5,80.165,22.865,2.23,0.9569,2.08,0.01,10.2350076139253
2005,58,22,87.591,19.642,15.405,17.46,5.185,1.3,0.9938,2.57,0,10.234896265282
2005,58,23,99.1325,0,0.025,0,0,1.21,1,2.7,0,10.2586200812934
2005,59,0,110.5705,0,0,0,0,1.07,1,2.7,0,10.262896505332
2005,59,1,121.7425,0,0,0,0.125,0.9,1,2.63,0.01,10.2630415426878
2005,59,2,132.141,0,0,0,0,0.78,1,2.64,0.02,10.2631491524399
2005,59,3,140.8865,0,0,0,0,0.82,1,2.75,0.02,10.2632880826822
2005,59,4,146.5,0,0,0,0,1.01,1,2.84,0.03,10.2634501722824
2005,59,5,147.292,0,0,0,0,1.14,1,2.92,0.06,10.2636267802489
2005,59,6,142.9545,0,0,0,0,1.23,1,3,0.09,10.263814849891
2005,59,7,134.9455,0,0,0,0,1.35,1,3.2,0.12,10.2639945291222
2005,59,8,124.915,0,0,0,0.545,1.75,1,3.82,0.15,10.2641443384483
2005,59,9,113.894,0,0,0,0.64,1.16,0.9869,4.78,0.17,10.2642535384324
2005,59,10,102.4765,0,0,0,0.325,0.3,0.9669,5.53,0.19,10.2643208177562
2005,59,11,90.8575,6.808,1.56,1.04,1.4,-0.14,0.9531,6.46,0.22,10.2643884744381
2005,59,12,79.839,103.592,17.46,28.765,16.28,-0.27,0.9356,7.36,0.16,10.2845431048098
2005,59,13,69.4775,241.592,29.12,55.02,31.905,-0.17,0.8825,8.44,0.08,10.2820781994028
2005,59,14,60.2975,323.38,41.785,79.215,44.24,0.17,0.8175,8.66,0.02,10.2819978162093
2005,59,15,53.079,298.77,57.165,109.34,59.14,0.73,0.7462,8.92,0.01,10.2819965081858
2005,59,16,48.762,355.442,68.985,130.75,68.995,0.98,0.7044,9.2,0.01,10.2819965119376
2005,59,17,48.1605,391,68.63,127.135,65.885,1.53,0.6594,9.67,0.02,10.2819964692911
2005,59,18,51.404,643.908,81.325,150.1,76.585,1.45,0.6362,9.94,0.02,10.2819964834965
2005,59,19,57.8355,507.058,124.095,229.61,115.825,1.11,0.6281,10.13,0.02,10.2819965118895
2005,59,20,66.504,274.482,63.305,123.1,67.57,0.3,0.6469,10.17,0.01,10.2819965905439
2005,59,21,76.5705,148.58,45.49,101.94,64.66,-0.87,0.6931,9.59,0.02,10.2819968146005
2005,59,22,87.3515,19.458,6.595,13.205,10.495,-2.19,0.7612,8.63,0.01,10.2816807191514
2005,59,23,98.9265,0,0,0,0.275,-2.92,0.8119,8.37,0.01,10.2916387249791
2005,60,0,110.3635,0,0,0,0.18,-3.28,0.8375,8.6,0.01,10.2945440003552
2005,60,1,121.519,0,0,0,0.14,-3.58,0.8544,8.84,0.01,10.2946682191666
2005,60,2,131.885,0,0,0,0.08,-3.86,0.8619,8.87,0,10.2947776204412
2005,60,3,140.5835,0,0,0,0.165,-4.13,0.865,8.72,0,10.2949177885312
2005,60,4,146.145,0,0,0,0.08,-4.35,0.8712,8.58,0.01,10.2950815017937
2005,60,5,146.912,0,0,0,0.165,-4.37,0.8775,8.5,0.01,10.2952553670675
2005,60,6,142.592,0,0,0,0.205,-4.27,0.8838,8.47,0.02,10.2954303549538
2005,60,7,134.6185,0,0,0,0.105,-4.13,0.895,8.34,0.03,10.2955937666952
2005,60,8,124.6145,0,0,0,0.195,-3.96,0.9088,8.26,0.03,10.2957357425434
2005,60,9,113.611,0,0,0,0.09,-3.77,0.9225,8.02,0.02,10.2958477196426
2005,60,10,102.1985,0,0,0,0.03,-3.58,0.9275,7.77,0.01,10.295917642837
2005,60,11,90.5915,13.8,1.435,1.39,1.985,-3.5,0.9012,8.17,0.01,10.2960014788717
2005,60,12,79.547,243.018,35.77,82.57,57.28,-3.34,0.8056,9.52,0,10.3426280208682
2005,60,13,69.162,656.19,145.105,351.79,227.075,-2.9,0.7175,10.29,0,10.3417506838822
2005,60,14,59.9585,961.768,152.23,364.84,225.575,-2.12,0.6462,10.68,0,10.3417231241166
2005,60,15,52.712,849.85,210.15,483.72,283.58,-1.64,0.6138,10.59,0,10.3417226587565
2005,60,16,48.382,951.142,132.14,289.295,167.245,-1.39,0.5994,10.42,0,10.3417227150984
2005,60,17,47.7895,718.98,140.265,306.565,175.62,-1.41,0.5994,10.29,0.01,10.3417229226991
2005,60,18,51.063,686.182,184.05,396.82,220.28,-1.38,0.6038,10.19,0.02,10.3417228104699
2005,60,19,57.538,549.01,180.175,361.925,191.73,-1.68,0.6162,9.87,0.02,10.3417226979989
2005,60,20,66.244,379.132,125.485,242.275,128.895,-2.06,0.6319,9.33,0.01,10.3417227711246
2005,60,21,76.3415,189.52,92.675,176.33,98.305,-2.58,0.6594,8.35,0,10.3417229792529
2005,60,22,87.1505,33.81,11.705,18.475,12.26,-3.38,0.7231,6.65,0,10.3417191579714
2005,60,23,98.7225,0,0.07,0,0.04,-4.01,0.7794,5.76,0,10.3735988664728
2005,61,0,110.154,0,0,0,0.06,-4.5,0.8238,5.18,0,10.380307720076
2005,61,1,121.295,0,0,0,0,-4.97,0.8738,4.73,0,10.3805013362505
2005,61,2,131.6285,0,0,0,0,-5.2,0.9,4.88,0,10.3806093088349
2005,61,3,140.278,0,0,0,0,-5.27,0.9138,5.01,0,10.3807493845297
2005,61,4,145.7865,0,0,0,0,-5.3,0.9212,5,0,10.3809137823683
2005,61,5,146.531,0,0,0,0,-5.28,0.9238,4.81,0,10.3810887597154
2005,61,6,142.228,0,0,0,0,-5.25,0.9269,4.33,0,10.3812671992687
2005,61,7,134.2895,0,0,0,0,-5.2,0.9306,3.99,0,10.3814350972748
2005,61,8,124.3125,0,0,0,0,-5.2,0.9344,3.73,0,10.3815801461133
2005,61,9,113.324,0,0,0,0,-5.22,0.9275,3.56,0,10.3816949325976
2005,61,10,101.917,0,0,0,0,-5.27,0.9175,3.43,0,10.3817670878451
2005,61,11,90.284,15.64,7.81,10.81,6.93,-5.03,0.8462,3.85,0,10.3936104061186
2005,61,12,79.2525,255.99,70.435,122.835,65.605,-4.13,0.7144,4.8,0,10.4402011199921
2005,61,13,68.8465,653.752,171.58,317.04,161.525,-3.17,0.6469,5.76,0,10.4396823546089
2005,61,14,59.614,1033.16,295.555,538,251.675,-2.11,0.6119,6.32,0,10.439667118685
2005,61,15,52.3425,1138.592,392.3,657.37,263.05,-1.1,0.5894,6.47,0,10.439666889422
2005,61,16,47.9955,1409.21,464.275,688.46,213.18,-0.24,0.5781,6.41,0,10.4396669896472
2005,61,17,47.413,1414.592,544.425,759.565,202.49,0.23,0.575,6.32,0,10.4396673829295
2005,61,18,50.721,1296.648,497.46,696.185,190.97,0.54,0.5731,6.12,0,10.4396669209039
2005,61,19,57.2385,1063.658,402.955,572.19,171.75,0.63,0.5744,5.79,0,10.4396670192374
2005,61,20,65.985,723.442,253.55,356.62,116.565,0.3,0.58,5.38,0,10.4396673367786
2005,61,21,76.111,360.042,146.98,203.05,73.725,-0.67,0.6281,4.4,0,10.4396669172283
2005,61,22,86.9505,40.848,17.685,19.78,9.165,-3.16,0.8112,2.74,0,10.4396663590098
2005,61,23,98.517,0,0.145,0,0.03,-3.95,0.8294,2.84,0,10.4751473767532
2005,62,0,109.947,0,0,0,0.025,-4.25,0.8231,3.01,0,10.4837705271578
2005,62,1,121.069,0,0,0,0.135,-4.67,0.8338,3.04,0,10.4840043101836
2005,62,2,131.3725,0,0,0,0.135,-5.08,0.8481,3.06,0,10.4841132499068
2005,62,3,139.9725,0,0,0,0.015,-5.49,0.8638,3.05,0,10.4842525487589
2005,62,4,145.4265,0,0,0,0.005,-6.17,0.8862,2.91,0,10.4844178395848
2005,62,5,146.1455,0,0,0,0,-7,0.9094,2.62,0,10.4845978304944
2005,62,6,141.862,0,0,0,0,-7.81,0.9262,2.43,0,10.484777261417
2005,62,7,133.9565,0,0,0,0,-8.49,0.9331,2.36,0,10.4849497111395
2005,62,8,124.006,0,0,0,0,-9.06,0.9388,2.38,0,10.4851040320435
2005,62,9,113.035,0,0,0,0,-9.53,0.9456,2.43,0,10.4852240492361
2005,62,10,101.633,0,0,0,0,-9.93,0.9562,2.47,0,10.485299226767
2005,62,11,90.012,19.642,12.78,12.55,6.78,-9.74,0.9456,2.39,0,10.5356275335945
2005,62,12,78.9555,312.432,113.82,151.995,60.61,-7.19,0.8288,3.14,0,10.5573010663369
2005,62,13,68.5265,709.09,251.35,355.48,119.885,-4.24,0.6931,3.37,0,10.557002003961
2005,62,14,59.2705,1051.468,378.975,537.86,162.165,-1.6,0.5956,3.37,0,10.5569939279573
2005,62,15,51.9715,1302.03,471.43,674.55,196.465,0.17,0.5656,2.78,0,10.5569939516423
2005,62,16,47.613,1426,522.555,748.33,213.075,1.54,0.5512,2.34,0,10.5569938049992
2005,62,17,47.039,1434.51,528.915,757.085,214.73,2.58,0.5388,2.25,0,10.5569938326638
2005,62,18,50.3815,1299.73,485.82,695.99,201.415,3.29,0.5331,2.48,0,10.5569939104343
2005,62,19,56.942,1045.81,398.375,569.74,173.19,3.66,0.5394,2.85,0,10.5569941736355
2005,62,20,65.725,714.15,262.23,369.23,121.115,3.58,0.5706,2.99,0,10.5569938730885
2005,62,21,75.8815,331.292,125.155,169.275,61.075,2.21,0.7644,2.06,0,10.5569939745974
2005,62,22,86.711,36.018,24.04,27.81,10.78,-0.64,0.7825,2.46,0,10.5569937734118
2005,62,23,98.3125,0,0.1,0,0,-1.39,0.8119,2.7,0,10.5960209568527
2005,63,0,109.738,0,0,0,0,-1.52,0.8475,2.84,0,10.6074467558504
2005,63,1,120.844,0,0,0,0,-1.48,0.8662,2.9,0.01,10.6077421983558
2005,63,2,131.1125,0,0,0,0,-1.31,0.8756,2.88,0.02,10.6078558870287
2005,63,3,139.6635,0,0,0,0,-1.16,0.88,2.84,0.02,10.6079992157063
2005,63,4,145.066,0,0,0,0,-0.81,0.8769,2.9,0.02,10.6081670219701
2005,63,5,145.76,0,0,0,0,-0.7,0.8756,3,0.01,10.6083447960396
2005,63,6,141.492,0,0,0,0,-0.67,0.8825,2.83,0.02,10.608528710791
2005,63,7,133.619,0,0,0,0.02,-0.49,0.8981,2.36,0.02,10.6087043910313
2005,63,8,123.6975,0,0,0,0.035,-0.37,0.9188,1.78,0.02,10.6088521423408
2005,63,9,112.742,0,0,0,0,-0.38,0.9225,1.44,0.01,10.6089653457291
2005,63,10,101.345,0,0.005,0,0,-0.17,0.8794,1.03,0,10.6090358131932
2005,63,11,89.697,15.042,10.18,10.285,4.01,-0.2,0.8638,0.81,0,10.6190787885177
2005,63,12,78.655,207.69,99.67,129.92,46.565,1.27,0.8281,0.69,0,10.6545640020043
2005,63,13,68.207,560.648,236.925,319.035,99.735,3.24,0.8062,0.19,0,10.6539341900812
2005,63,14,58.923,859.05,349.21,488.9,148.44,5.51,0.7731,1.23,0,10.6539179357438
2005,63,15,51.599,1101.24,438.535,620.065,181.4,8.38,0.7169,2.57,0,10.6539176944528
2005,63,16,47.225,1206.258,499.65,709.46,202.455,9.39,0.705,3.51,0,10.6539177835067
2005,63,17,46.662,1001.19,455.335,643.025,185.27,10.17,0.6925,4.28,0,10.6539181255189
2005,63,18,50.0375,839.04,354.955,488.295,142.375,10.08,0.7106,4.14,0,10.6539177392733
2005,63,19,56.6445,787.29,374.19,529.83,162.52,9.89,0.7369,3.66,0,10.6539178650681
2005,63,20,65.4675,531.07,267.55,375.71,122.16,8.69,0.8244,2.56,0,10.6539182711731
2005,63,21,75.6535,206.31,112.06,151.205,51.035,6.27,0.8412,2.72,0,10.6539177192386
2005,63,22,86.514,25.53,15.05,16.385,5.52,4.4,0.8931,3.09,0,10.6538087065667
2005,63,23,98.108,0,0.015,0,0.045,3.92,0.9262,3.26,0,10.6539721329576
2005,64,0,109.529,0,0,0,0.015,3.6,0.9506,3.55,0,10.6574095893892
2005,64,1,120.618,0,0,0,0.025,3.72,0.9544,4.03,0,10.6575479286923
2005,64,2,130.854,0,0,0,0.49,4.03,0.9381,4.83,0,10.6576568469109
2005,64,3,139.3535,0,0,0,0.045,2.43,0.9844,5.52,0,10.6577974168726
2005,64,4,144.702,0,0,0,0.005,1.16,0.9931,7.34,0,10.6579618156909
2005,64,5,145.372,0,0,0,0.055,0.48,0.9925,7.33,0,10.6581386569896
2005,64,6,141.1215,0,0,0,0.07,0.12,0.9919,7.39,0,10.6583144265436
2005,64,7,133.281,0,0,0,0.065,-0.14,0.985,7.4,0,10.6584778291691
2005,64,8,123.384,0,0,0,0.07,-0.52,0.9838,6.9,0,10.6586178583681
2005,64,9,112.4465,0,0,0,0.045,-0.65,0.9812,6.53,0,10.65872487741
2005,64,10,101.0555,0,0,0,0.03,-0.7,0.9781,5.82,0,10.6587917238844
2005,64,11,89.4215,13.892,11.05,12.03,4.765,-0.4,0.97,5.26,0,10.6661752705609
2005,64,12,78.353,133.492,47.275,58.85,17.105,0.83,0.9438,5.47,0,10.6962288658764
2005,64,13,67.8825,336.95,95.95,126.6,36.59,2.68,0.8944,5.29,0,10.6954341945023
2005,64,14,58.574,535.532,147.15,197.22,57.07,4.11,0.8419,5.03,0,10.6954141796174
2005,64,15,51.2215,664.7,195.23,264.155,76.11,4.85,0.8156,4.72,0,10.6954138816915
2005,64,16,46.836,506.092,243.06,331.49,94.93,5.86,0.7719,4.76,0,10.6954139765177
2005,64,17,46.284,520.03,219.9,299.15,85.17,6.65,0.7344,5.05,0,10.6954143419008
2005,64,18,49.6965,570.032,164.86,221.16,62.73,7.08,0.7075,5.29,0,10.6954139197899
2005,64,19,56.348,547.032,158.88,212.42,60.95,7.17,0.6962,5.14,0,10.6954140302665
2005,64,20,65.2095,414.368,207.89,287.7,94.015,6.65,0.7131,4.61,0,10.6954143835234
2005,64,21,75.4255,237.452,139.815,193.85,72.72,5.62,0.8075,2.88,0,10.6954139074294
2005,64,22,86.276,41.4,25.945,31.55,13.49,3.11,0.8825,2.34,0,10.6954137772219
2005,64,23,97.904,0,0.16,0,0,2.21,0.8638,2.19,0,10.7326949608444
2005,65,0,109.321,0,0,0,0,1.06,0.91,2.49,0,10.7464843838899
2005,65,1,120.392,0,0,0,0,-0.03,0.9681,2.91,0,10.7468358485093
2005,65,2,130.591,0,0,0,0,-0.63,1,3.21,0,10.7469524974627
2005,65,3,139.044,0,0,0,0,-0.99,1,3.56,0,10.7471089726165
2005,65,4,144.3385,0,0,0,0,-0.79,1,3.99,0,10.7472954299507
2005,65,5,144.983,0,0,0,0,-0.19,0.9706,4.7,0,10.7474973558696
2005,65,6,140.746,0,0,0,0,0.23,0.9425,5.55,0,10.7477005362032
2005,65,7,132.938,0,0,0,0,0.19,0.945,6.02,0,10.7478885902377
2005,65,8,123.0695,0,0,0,0,-0.04,0.9656,6.17,0,10.7480441437285
2005,65,9,112.1475,0,0,0,0,-0.29,0.995,6.19,0,10.7481609701734
2005,65,10,100.7635,0,0,0,0.005,-0.31,1,6.68,0,10.7482317524978
2005,65,11,89.1035,27.37,14.985,15.92,7.575,0.29,0.9688,7.74,0,10.8022372208853
2005,65,12,78.0495,332.718,114.43,149.145,54.01,2.29,0.8962,8.46,0,10.8131747426007
2005,65,13,67.5575,727.26,250.74,350,110.765,5.44,0.8162,8.38,0,10.81290154166
2005,65,14,58.224,1071.892,370.48,530.135,160.565,9.16,0.7219,9.26,0,10.8128950549062
2005,65,15,50.8465,1324.708,460.775,664.685,192.285,12.37,0.6112,10.7,0,10.812895208655
2005,65,16,46.446,1455.44,512.06,740.2,209.22,14.41,0.57,10.55,0,10.8128949802758
2005,65,17,45.9065,1472.46,518.025,748.99,211.84,15.77,0.5481,10.42,0,10.8128950643892
2005,65,18,49.355,1360.91,473.125,684.87,198.83,16.51,0.545,10.33,0,10.8128953656268
2005,65,19,56.051,1081.552,332.19,476.75,144.94,16.62,0.5612,10.05,0,10.8128950261332
2005,65,20,64.953,737.15,259.775,365.085,118.92,15.96,0.6056,9.08,0,10.8128951490337
2005,65,21,75.2005,349.968,106.49,145.185,51.735,14.23,0.6888,7.99,0,10.8128951165755
2005,65,22,86.078,40.25,16.38,17.855,7.035,11.98,0.7762,7.12,0,10.8128719549231
2005,65,23,97.7005,0,0.02,0,0.41,11.01,0.8169,7.09,0,10.8186752507359
2005,66,0,109.1105,0,0,0,0.01,10.48,0.8344,7.29,0,10.8233552680745
2005,66,1,120.164,0,0,0,0.01,9.76,0.8506,7.38,0,10.8235239144992
2005,66,2,130.331,0,0,0,0.01,8.79,0.8819,7.68,0,10.8236374120984
2005,66,3,138.7315,0,0,0,0.01,8.4,0.8875,8.32,0,10.8237835423234
2005,66,4,143.973,0,0,0,0,8.27,0.8806,8.19,0.01,10.8239508843133
2005,66,5,144.592,0,0,0,0.01,7.88,0.8844,8.75,0.07,10.8241285807526
2005,66,6,140.369,0,0,0,0.035,8.07,0.87,10.6,0.19,10.8243081490824
2005,66,7,132.593,0,0,0,0.27,8.29,0.895,10.76,0.22,10.8244813586977
2005,66,8,122.752,0,0,0,0.01,8.73,0.9031,11,0.11,10.8246325220667
2005,66,9,111.8455,0,0,0,0.315,9.27,0.9075,11.17,0.03,10.8247493830273
2005,66,10,100.469,0,0.02,0,0.12,9.82,0.9156,11.25,0.02,10.824825344397
2005,66,11,88.825,20.01,10.26,9.835,3.01,9.84,0.94,10.36,0,10.8314848356589
2005,66,12,77.743,215.142,89.885,108.55,28.27,10.57,0.9356,10,0,10.8558719671477
2005,66,13,67.23,527.16,174.01,222.01,59.015,12.28,0.8825,9.96,0,10.8550900924238
2005,66,14,57.87,827.908,365.705,507.69,145.815,13.46,0.7288,10.45,0,10.855071843112
2005,66,15,50.468,720.958,368.36,521.505,151.94,13.31,0.6338,10.46,0,10.8550716206205
2005,66,16,46.0505,568.56,349.05,486.44,140.34,12.96,0.6206,10.67,0,10.8550718657905
2005,66,17,45.5265,518.282,169.555,226.015,65.165,12.35,0.6319,10.94,0,10.8550716588558
2005,66,18,49.0145,385.02,117.03,152.945,42.95,10.69,0.6631,10.98,0.01,10.8550719143219
2005,66,19,55.756,236.992,61.375,76.985,21.875,8.12,0.7194,10.07,0.01,10.8550715854862
2005,66,20,64.6975,106.168,50.945,63.005,17.98,6.24,0.745,9.91,0.01,10.8550716035723
